respondent_id,h1n1_vaccine,seasonal_vaccine
26707,0.06248173490166664,0.1739952564239502
26708,0.034729525446891785,0.03931440785527229
26709,0.4566781222820282,0.8093154430389404
26710,0.597892165184021,0.8739184141159058
26711,0.20334358513355255,0.47237589955329895
26712,0.618076503276825,0.9738600850105286
26713,0.4584142565727234,0.5827729105949402
26714,0.10029970854520798,0.10341841727495193
26715,0.05444609746336937,0.1025145947933197
26716,0.15200737118721008,0.8472661972045898
26717,0.014855404384434223,0.3717072606086731
26718,0.19883738458156586,0.5752957463264465
26719,0.05043870583176613,0.932205855846405
26720,0.04487767443060875,0.2884874641895294
26721,0.41042813658714294,0.3426184356212616
26722,0.05977961793541908,0.10657215118408203
26723,0.6724197268486023,0.9164150953292847
26724,0.0979374349117279,0.8255043625831604
26725,0.023605486378073692,0.0549049936234951
26726,0.049779366701841354,0.07331465184688568
26727,0.2917197346687317,0.8632971048355103
26728,0.1389032006263733,0.517654538154602
26729,0.506532609462738,0.8375052213668823
26730,0.05347292870283127,0.15529486536979675
26731,0.028029758483171463,0.21887139976024628
26732,0.06221625581383705,0.09500085562467575
26733,0.9324383735656738,0.9518977999687195
26734,0.7767543196678162,0.34798768162727356
26735,0.11011483520269394,0.31990423798561096
26736,0.04759883135557175,0.13641351461410522
26737,0.06103672459721565,0.11333552747964859
26738,0.630388617515564,0.8536984324455261
26739,0.07604622840881348,0.18900354206562042
26740,0.09835052490234375,0.09476598352193832
26741,0.1923985481262207,0.933080792427063
26742,0.07847514748573303,0.3725503981113434
26743,0.03568711504340172,0.42030125856399536
26744,0.06192450225353241,0.7632951736450195
26745,0.14055395126342773,0.8511589169502258
26746,0.1392947882413864,0.31130826473236084
26747,0.09451273083686829,0.2153051644563675
26748,0.0864628478884697,0.0564141571521759
26749,0.0708286464214325,0.7012472152709961
26750,0.6619153618812561,0.8954532742500305
26751,0.3322678804397583,0.7312736511230469
26752,0.04375448077917099,0.07365388423204422
26753,0.1523330956697464,0.5324122309684753
26754,0.08398891240358353,0.5155419111251831
26755,0.07691334187984467,0.42085322737693787
26756,0.018050625920295715,0.015992967411875725
26757,0.3992120623588562,0.6020761728286743
26758,0.6659567356109619,0.9061108231544495
26759,0.04025065153837204,0.17083480954170227
26760,0.028273209929466248,0.11302408576011658
26761,0.2722843587398529,0.663838803768158
26762,0.10565052926540375,0.8036484122276306
26763,0.8283909559249878,0.926338255405426
26764,0.9292933940887451,0.9559756517410278
26765,0.07195175439119339,0.7755075693130493
26766,0.10101403295993805,0.15580245852470398
26767,0.8318466544151306,0.6807315349578857
26768,0.0262787863612175,0.43187859654426575
26769,0.13333213329315186,0.19258561730384827
26770,0.0880703330039978,0.5685554146766663
26771,0.027745874598622322,0.120137520134449
26772,0.04128831997513771,0.5245351195335388
26773,0.0176251158118248,0.22367273271083832
26774,0.024696512147784233,0.3929678797721863
26775,0.0562160424888134,0.49795418977737427
26776,0.43356186151504517,0.3972184360027313
26777,0.0705987736582756,0.9297299981117249
26778,0.0838794857263565,0.0383838452398777
26779,0.1589815616607666,0.582539975643158
26780,0.127909317612648,0.9662321209907532
26781,0.09447786211967468,0.38673925399780273
26782,0.04523954913020134,0.23584842681884766
26783,0.052553825080394745,0.27303647994995117
26784,0.33664605021476746,0.9012987017631531
26785,0.33375585079193115,0.5740898847579956
26786,0.08792713284492493,0.20204715430736542
26787,0.09354859590530396,0.6424768567085266
26788,0.05922677740454674,0.9124176502227783
26789,0.01076415739953518,0.16683270037174225
26790,0.046867456287145615,0.1991937905550003
26791,0.06599223613739014,0.09193655848503113
26792,0.14972293376922607,0.7465313673019409
26793,0.11680115014314651,0.9399158358573914
26794,0.8333362936973572,0.8760803937911987
26795,0.05288790911436081,0.9609361290931702
26796,0.031248636543750763,0.034847889095544815
26797,0.1246018037199974,0.7640063762664795
26798,0.20746184885501862,0.16986176371574402
26799,0.2949789762496948,0.15227898955345154
