respondent_id,h1n1_vaccine,seasonal_vaccine
26707,0.14531963797916642,0.29698712939537275
26708,0.06654988734206946,0.07372293071851899
26709,0.536962044644245,0.7351632016532943
26710,0.6024234824743042,0.8276256633491613
26711,0.32086532936373924,0.5064167698372031
26712,0.6123577840433471,0.8909967691188753
26713,0.4613196483579425,0.6337690883048757
26714,0.1102067100563251,0.1546147793978364
26715,0.020213883281193112,0.1479255273897518
26716,0.13011165093197194,0.7674759951645714
26717,0.043414966262307605,0.42275004347430417
26718,0.16841632832920309,0.6017215555239394
26719,0.11857269210832527,0.8042729745605127
26720,0.05517997567859403,0.30767650333474117
26721,0.5098376619250351,0.49803504709944335
26722,0.037297595513531484,0.14294013350686274
26723,0.66406735199212,0.8354971770158914
26724,0.03255358819532974,0.7666032094068981
26725,0.02689876043612339,0.11341840155888155
26726,0.06125173686622066,0.14185750418632845
26727,0.3439620193510139,0.7800815911280975
26728,0.12453831990081411,0.44883415196737003
26729,0.39668804891578624,0.4979579663676451
26730,0.06370828550804992,0.2420608248285433
26731,0.03676777978356086,0.2998458249817593
26732,0.11934166438719424,0.2572424287224029
26733,0.8682993737941571,0.9180516312470718
26734,0.65762989786331,0.4448319154271939
26735,0.12691379640232817,0.38454066212236737
26736,0.03625995202802355,0.2049072163818297
26737,0.062187194468805,0.18543607002732404
26738,0.6374259134604807,0.7445754479266864
26739,0.07309049574782801,0.20369649357458972
26740,0.16923807794636042,0.1955933264533885
26741,0.15393317987480779,0.8802386121274668
26742,0.04653850427173317,0.2970251274471558
26743,0.04793905225110117,0.33925574864591906
26744,0.08780715170484996,0.6714771669765445
26745,0.1486634946333846,0.7801002826496316
26746,0.19366477599735551,0.26034803320750477
26747,0.09526158171130426,0.20316660160593128
26748,0.19499520138547957,0.1691138079756501
26749,0.09707403433245335,0.5825317550612444
26750,0.6801306964636096,0.8963450800408649
26751,0.435028572011969,0.7547548798300647
26752,0.043252083730916234,0.12379756695572967
26753,0.06126526477353248,0.49861292728633355
26754,0.18876077792860668,0.4923314461737373
26755,0.14381992750217681,0.4846685447293599
26756,0.014899202460187604,0.07277731729055258
26757,0.49597774030570624,0.5720013770715007
26758,0.554796341456307,0.7775391042389423
26759,0.02413194979704775,0.1476168612964747
26760,0.03965378338349709,0.15350535173055624
26761,0.3594334073779975,0.6612160790723708
26762,0.14605799210707868,0.6657232117030476
26763,0.7165777241739231,0.8455868871759868
26764,0.8127568214775442,0.8849608560703142
26765,0.215799856382448,0.6029242809821758
26766,0.10941258042478748,0.19098776989376684
26767,0.7260805934206633,0.7152704034845245
26768,0.042784057413363136,0.44429707788502837
26769,0.19658862137853933,0.36098225251700494
26770,0.15803940776339964,0.5258295158487887
26771,0.08005455089179168,0.29000457868823887
26772,0.06932777937019557,0.4253391565479734
26773,0.04625390161496842,0.36913135412059583
26774,0.08483479800768583,0.40982695309274736
26775,0.05648970059818829,0.47929730823196665
26776,0.39235319101684024,0.4462325630674402
26777,0.13314876368372278,0.6926805322010058
26778,0.16947336349961364,0.12145387674290102
26779,0.15779251756484883,0.6069353105762839
26780,0.2560420874272717,0.8599461546407142
26781,0.1520331352366458,0.4574971610550874
26782,0.035246599963937926,0.27899808606800186
26783,0.037156914739599776,0.2290927425993424
26784,0.3847018687090097,0.8274979727597793
26785,0.4457329845189867,0.6055387620165621
26786,0.09738371815611425,0.2458146414422337
26787,0.0943421869508718,0.6232463270660296
26788,0.13227993117334325,0.8015147484467512
26789,0.024241094652373636,0.3035988071182345
26790,0.04319367631776388,0.18514515316554822
26791,0.04615431831107808,0.1443691734322671
26792,0.1699237073597118,0.6163978309761485
26793,0.11569892494223025,0.8906412338410283
26794,0.7334177712101486,0.825461657432789
26795,0.10876360671290537,0.7846808160418863
26796,0.028329499431346654,0.07883441051859262
26797,0.1401989442302787,0.6608317212938858
26798,0.4483770814614693,0.251493186519886
26799,0.3589164246433882,0.33797345784977983
26800,0.05716464832620426,0.8819973137013097
26801,0.21503441015330682,0.42887983037430394
26802,0.04182826870972088,0.21574952605039457
26803,0.09728034087574525,0.19249280316106487
26804,0.05457803995591765,0.15492381766365984
26805,0.0746111560240171,0.1889933234664661
26806,0.047015737878216425,0.8725001998792612
26807,0.5698776247069172,0.8294125135643591
26808,0.12550923356858554,0.4272335335856776
26809,0.49416689145828074,0.34129986784966915
26810,0.15922763289710007,0.13189146633492446
26811,0.040443785552281085,0.17118635178479366
26812,0.16344973191273252,0.6739370730817172
26813,0.41914759474557745,0.547353793081654
26814,0.023299464130258275,0.6394363977836769
26815,0.01199714924021396,0.04032651013207484
26816,0.08291019184817704,0.22139144104458178
26817,0.10985720451673851,0.6633340369469809
26818,0.13641028550690204,0.3262408268202387
26819,0.2183311547973705,0.37142725399895166
26820,0.10175203782745018,0.18573460740786268
26821,0.08765974292119239,0.49946299396080357
26822,0.2245965990755318,0.6086766552600636
26823,0.2489408280703799,0.4466670354696503
26824,0.047761275201314145,0.6905073505903829
26825,0.3925211715922575,0.6269170591741741
26826,0.09336317553643608,0.6770390207717558
26827,0.06082234578770453,0.13755610626044074
26828,0.17938462153662085,0.468208317385291
26829,0.5576499870554595,0.8847252158185096
26830,0.05270160742502076,0.743794370256361
26831,0.19126888158820174,0.7735944276185311
26832,0.09844190288699099,0.8721341046638261
26833,0.06479960931094195,0.45004257090776467
26834,0.2932903492731384,0.4929297970728066
26835,0.6010391096154595,0.862012828758995
26836,0.16999812045514576,0.6385492041505292
26837,0.14555594006038303,0.138366511608828
26838,0.04338076485790262,0.49332487304111916
26839,0.252641587501737,0.4515284932459228
26840,0.05151730680008235,0.1406909210758282
26841,0.5065505728273331,0.6457142170664217
26842,0.05098477202075212,0.14053190146848404
26843,0.05099078889230928,0.11192304027106628
26844,0.10213468422281996,0.35016861974176205
26845,0.035854017002239905,0.6902408428701231
26846,0.05612098779981525,0.783232990494219
26847,0.3723769962649407,0.30203412640850735
26848,0.07184057599553709,0.696914955001091
26849,0.29782006426234664,0.499951183626775
26850,0.5838616872389033,0.6645796209981969
26851,0.013135593531323805,0.06451563914802234
26852,0.018597070962155,0.08134503668845772
26853,0.3317720447347497,0.5036400972178836
26854,0.020772679597080627,0.09917841000554234
26855,0.5442459898593573,0.8419702328899903
26856,0.2040611862930046,0.1234296819664596
26857,0.4379731389281954,0.32058487881974906
26858,0.17942795939633538,0.5294997762689667
26859,0.022553286067090027,0.10935898512255837
26860,0.25445853936737234,0.21402796640298083
26861,0.02052268542261966,0.12069561798710414
26862,0.04687177489067997,0.3862122821880565
26863,0.16696106894778415,0.407418917443481
26864,0.4420486115303516,0.38545271282551846
26865,0.030710327028189852,0.07562950897571642
26866,0.1356039393275305,0.6124822384634104
26867,0.04205871342575747,0.1759374859626275
26868,0.5962565482627405,0.736514244062048
26869,0.05818339673731695,0.20598460280219483
26870,0.7017951462574764,0.8105531279129251
26871,0.06000213759002737,0.09158285433139729
26872,0.15582085581144894,0.3353021968812992
26873,0.21063302596962435,0.6942954342004517
26874,0.06473852995251526,0.1937974620210153
26875,0.6207114935814321,0.8065964434434121
26876,0.09378770171137106,0.1633802352422515
26877,0.11468636568655326,0.17689717415711226
26878,0.190946379347667,0.28341602614407835
26879,0.019525379446297134,0.0608681499247797
26880,0.13234603915326462,0.1511348736380992
26881,0.016520448309032487,0.12262946447722262
26882,0.009319604410409358,0.060961452947637156
26883,0.09340136275679813,0.25149255008186555
26884,0.14697654444727024,0.21731209900438658
26885,0.24062708610301667,0.5536789143548057
26886,0.1462125119600992,0.8081083640514559
26887,0.5667019492902676,0.8281895577141173
26888,0.90102133475756,0.936661813482733
26889,0.03733377183363925,0.11929881682644852
26890,0.18884812029162412,0.46630354816707414
26891,0.4563181167436421,0.7428536809654308
26892,0.20329129290894532,0.6082071586939783
26893,0.008811653312137352,0.1509500036339133
26894,0.18310058053861045,0.2868246166178088
26895,0.09066474681743857,0.8145932959891682
26896,0.01435559452097328,0.07019152676528838
26897,0.04612472334458361,0.4861661372592394
26898,0.24218127965231317,0.6365687177591932
26899,0.02237553164555035,0.09826152707426068
26900,0.08211141263852904,0.24156727584714296
26901,0.03179215038588463,0.466486713862333
26902,0.12901343732445109,0.8845359923630443
