"respondent_id","h1n1_vaccine","seasonal_vaccine"
26707,0.0345660580735169,0.257635632630132
26708,0.027232089643432,0.0220832342799155
26709,0.177999708581016,0.575331895028624
26710,0.117857933063071,0.716243996874338
26711,0.113942120707128,0.25952910235731
26712,0.113099954435017,0.910119252247783
26713,0.173460064110047,0.486280326925281
26714,0.0568246908007984,0.112818809524943
26715,0.0309555651180148,0.12004828626357
26716,0.0336305923186581,0.850530270210993
26717,0.00569124151258544,0.351107261304523
26718,0.0891789054961228,0.340622548205373
26719,0.0126262868723669,0.921577246214192
26720,0.0270184982948802,0.358149667114887
26721,0.203342529271377,0.237373601113881
26722,0.0303141711083538,0.094684320180899
26723,0.233819109184712,0.784783592380154
26724,0.0245470073411529,0.745307156442725
26725,0.0144325473145803,0.0413710445105795
26726,0.0271552317176932,0.0078932431276665
26727,0.0875874005687163,0.832843286437407
26728,0.0521869821222925,0.496612864317032
26729,0.0886563656580365,0.715495544897558
26730,0.0188823552163106,0.124665840201851
26731,0.0196864900533172,0.214253589463429
26732,0.0582972073569012,0.0942832078426424
26733,0.60530341513003,0.842045909142041
26734,0.692426714615435,0.0897076861153604
26735,0.0398406243197557,0.374070822696064
26736,0.029347034111036,0.143086095895612
26737,0.0400884628466337,0.0806126448797226
26738,0.218646404266861,0.749159524485779
26739,0.0467063241019868,0.161469230718214
26740,0.0950067501766694,0.0723362251421418
26741,0.0324229301204489,0.874413795676954
26742,0.0277900543847302,0.38985971808923
26743,0.0124779985270341,0.422318651531941
26744,0.014881679325068,0.664349209509198
26745,0.0195124685287451,0.927609508638097
26746,0.0324446133796922,0.231121217878306
26747,0.0433528609993,0.140584690232606
26748,0.0630726778483347,0.027969711094772
26749,0.0188351799300209,0.664674933269407
26750,0.199923682631444,0.777226107236949
26751,0.0814201132695782,0.623298263861496
26752,0.0200415045992922,0.0496888122155048
26753,0.0469219303528664,0.541690010507388
26754,0.0403672269400513,0.445602915336899
26755,0.0223704857704267,0.326253002548888
26756,0.0147795040068634,0.0227705831848982
26757,0.122960823542126,0.340015289566349
26758,0.310197669628142,0.747737744309842
26759,0.0290294050185696,0.184266022712723
26760,0.0137537567360877,0.0665744015729396
26761,0.064354520663266,0.639208622245819
26762,0.0281548837282442,0.738848371396007
26763,0.423922510567395,0.95120533728454
26764,0.67777479049961,0.86695854544781
26765,0.025424548097673,0.667724006595292
26766,0.0693914141444167,0.128095407574948
26767,0.526534963921421,0.471971597427216
26768,0.00786035593351172,0.34528115733418
26769,0.0829362440856104,0.162087725385517
26770,0.0333104352526142,0.491221164203141
26771,0.0207154384616861,0.101844852627116
26772,0.0211253188208527,0.477257167847415
26773,0.00736244688327566,0.394065355678782
26774,0.00940854185937645,0.339403579459999
26775,0.0193881673976068,0.518580380802565
26776,0.189416145742901,0.155056300588135
26777,0.0109044603989784,0.958293431823455
26778,0.0855925845952636,0.0415210526867723
26779,0.0350466588612679,0.446354489448832
26780,0.0170785678374037,0.959006746695781
26781,0.0844199030262281,0.416373265497146
26782,0.0167703996948964,0.251147636050986
26783,0.0280555528109991,0.225737187174627
26784,0.070625149329953,0.805174059099265
26785,0.101231286502613,0.393421790138189
26786,0.0442324183159001,0.19987137522558
26787,0.0269714468425771,0.426121386878148
26788,0.0164467982435283,0.904678922371914
26789,0.00703574746299974,0.252528010367472
26790,0.0241148362223667,0.230309025320763
26791,0.0361608970118134,0.0804276462038164
26792,0.0419501448213145,0.734636709077756
26793,0.0212405070414557,0.90894485414936
26794,0.375677087864223,0.712751627666821
26795,0.0080294368221886,0.935121597940491
26796,0.0322705684544592,0.035350655959119
26797,0.0348647086745834,0.722957158110546
26798,0.115507060837828,0.0962365004443307
26799,0.150205134047846,0.076345296877462
26800,0.00496261525976917,0.924497347672093
26801,0.132793749361059,0.16102961181762
26802,0.0299655016932635,0.115937072811133
26803,0.028980869283288,0.135375006197588
26804,0.034067034863695,0.0791322117518928
26805,0.0305982809956417,0.137604237044661
26806,0.0089250902808033,0.943406143647179
26807,0.16356346999249,0.932096927880474
26808,0.0693001267007887,0.374878553875863
26809,0.649988307015621,0.102258048349534
26810,0.0284764227255518,0.0965774323289971
26811,0.0239738262991244,0.0287631697604707
26812,0.0310015345439941,0.660580720129788
26813,0.206554658523391,0.293438305814068
26814,0.00798736959056679,0.597331777277116
26815,0.0248369770413709,0.0451607428558779
26816,0.0394084793705042,0.104403128720286
26817,0.034384969700019,0.716604527530219
26818,0.0277115486111528,0.147612448149774
26819,0.224546870652437,0.20060996152462
26820,0.0412701569618274,0.171612228404288
26821,0.0255966004956989,0.736359249702464
26822,0.0919301817414353,0.57315597996974
26823,0.160824198778467,0.339441913066337
26824,0.00821291258405402,0.638415146827327
26825,0.0954851162416257,0.532925469725679
26826,0.0173955787183907,0.628280031877575
26827,0.0187404874846364,0.0858468663670516
26828,0.0425665633273603,0.520465026598191
26829,0.155128689855474,0.80257027956736
26830,0.0159312352034234,0.812803199077236
26831,0.0393733620479025,0.865255794976968
26832,0.0286561119842548,0.759874835066946
26833,0.0084683530890254,0.309923693822316
26834,0.0585754564220979,0.411558749308086
26835,0.106945023094956,0.815243162244863
26836,0.0357287470820154,0.702419159150962
26837,0.12411189718124,0.0146504291006693
26838,0.0336075714634781,0.369161204318943
26839,0.0750152752742797,0.357797600121138
26840,0.0432590919184213,0.0878891617972552
26841,0.141000767365715,0.593147037728423
26842,0.027091396336736,0.141677509404898
26843,0.0286108449424411,0.0341100135483195
26844,0.0246801643798019,0.343279984322079
26845,0.0129919062119606,0.708142858012207
26846,0.0200928882039161,0.851850118742572
26847,0.179277955789755,0.0631770057592695
26848,0.0124733874499515,0.741607439452655
26849,0.10720672836945,0.325726820809245
26850,0.18758524181954,0.289343175808579
26851,0.0292574281642205,0.0505721308195186
26852,0.0187592309549312,0.0446811315328521
26853,0.218340295174878,0.257878425256815
26854,0.0184561701258484,0.0675047292222536
26855,0.233375233769519,0.676775582531348
26856,0.088783950354263,0.00975951064922198
26857,0.176973776233529,0.115281854005343
26858,0.0506098960440023,0.494531623217014
26859,0.0343778430505177,0.0850497572663199
26860,0.0752647793836557,0.0996657912508377
26861,0.0291028558481287,0.0566673190371212
26862,0.0346371407217897,0.197948718028968
26863,0.0585210113207303,0.334700213597639
26864,0.258695453777574,0.191269844619069
26865,0.0117494939812917,0.0360375143895178
26866,0.0629856619093064,0.481909788223104
26867,0.0424730728139453,0.0810082761017023
26868,0.34710568342063,0.901287142038814
26869,0.0313923420155949,0.192468557129488
26870,0.207487993873606,0.824436158341943
26871,0.0396444339914923,0.0450794636032863
26872,0.0210151920058129,0.270006354484111
26873,0.0290412696856848,0.649337045799358
26874,0.0282828390632336,0.0987578361488833
26875,0.156324786622718,0.779542100717818
26876,0.0312620898289439,0.0174897918780323
26877,0.0246824883314235,0.0707376428076016
26878,0.0777609973394663,0.196045371769898
26879,0.0150334602166649,0.038250187519497
26880,0.0558818334180627,0.0907800716230784
26881,0.031019436008672,0.073332884032905
26882,0.0118763859795278,0.0408228890746946
26883,0.0300700648572673,0.177953333539382
26884,0.0305437118162993,0.149158391251515
26885,0.0459684279609924,0.746973102120933
26886,0.0240319086527015,0.867824968418429
26887,0.232640709702811,0.749524287668012
26888,0.601907492680073,0.80861892787685
26889,0.0335761614278159,0.15241044260587
26890,0.032586277687361,0.348869141024728
26891,0.136123454817959,0.471189587107124
26892,0.0207736541557173,0.821942585192277
26893,0.0243049757748759,0.116145700135369
26894,0.0683574232324246,0.224321547173179
26895,0.0154442742556379,0.813917888946216
26896,0.024671012093568,0.0407368462222738
26897,0.0145327128531974,0.330892172160329
26898,0.0674140623155355,0.488302868835611
26899,0.0344714580499728,0.0273649633291732
26900,0.0449366986367292,0.199525973772572
26901,0.00874937709952066,0.303670384957803
26902,0.0412472657016997,0.895136250603163
26903,0.0959784234486674,0.0218366449948227
26904,0.0257890087135292,0.213836615880417
26905,0.144927271847079,0.702857988544927
26906,0.0285114871145654,0.292781995484017
26907,0.00312658286121424,0.474634800142172
26908,0.0352048067625174,0.851446835197979
26909,0.0969110096356848,0.120958532905147
26910,0.0717601746472374,0.256237904962398
26911,0.045707152300467,0.0396462778094669
26912,0.0738054292948877,0.836794306797687
26913,0.37293971004329,0.655280118678414
26914,0.0288809889537977,0.113997506000482
26915,0.0497098903987138,0.582158692727101
26916,0.021708023381204,0.31341071678054
26917,0.0134103093167184,0.0298848296349863
26918,0.332519157488818,0.862586191498803
26919,0.0871050201214514,0.497516062951663
26920,0.0122662772718518,0.0986317502421762
26921,0.0243300042087394,0.83911757777608
26922,0.0119922992751113,0.795606167053477
26923,0.0266728551721865,0.421364816154888
26924,0.187500653918013,0.849321455780828
26925,0.0208600299494815,0.715291643128316
26926,0.208222007465046,0.201508046978252
26927,0.114044493294389,0.485529887394708
26928,0.0148179387658903,0.530976857293119
26929,0.039131410683013,0.193158861375375
26930,0.293388693602321,0.753776405309442
26931,0.0448385379397656,0.237755979468
26932,0.00631032828300507,0.932967011766822
26933,0.0233658988324585,0.689615457659735
26934,0.239224792200435,0.433293853915879
26935,0.0564323707374012,0.359310843687195
26936,0.243848995307505,0.0985949160883587
26937,0.0961083469335342,0.743249629991515
26938,0.0504985080361839,0.029301547939169
26939,0.0197881892971088,0.0486024211988352
26940,0.0330637387452747,0.0888025189736817
26941,0.0206184777393141,0.341544589560622
26942,0.217035277786458,0.725991660883489
26943,0.0393899541640015,0.592001339951605
26944,0.0353702328282702,0.127914190396219
26945,0.0278848731490007,0.527973643963874
26946,0.0491001653333554,0.694357148883695
26947,0.0370890132134946,0.498601168358348
26948,0.0194772185448783,0.040106723109017
26949,0.020569094026561,0.087773899944236
26950,0.0143457808084442,0.565987719874929
26951,0.0284088409567162,0.19019479046497
26952,0.446253667179026,0.838712279066948
26953,0.231925394219061,0.939395797734692
26954,0.0222883489565984,0.0966344508136765
26955,0.0422811127915072,0.639105147480202
26956,0.0410804122405249,0.19794027845488
26957,0.00696222335954318,0.92900777334853
26958,0.0678055957937292,0.740913156365107
26959,0.0116807604313384,0.245274424561493
26960,0.0204851948000287,0.0559722739795495
26961,0.0904532100815851,0.394861881447514
26962,0.0303678066701276,0.87156332054197
26963,0.0629712484122314,0.253751122909742
26964,0.0268422257102722,0.194572363678662
26965,0.421025672087332,0.844858630904488
26966,0.0301167734006361,0.0640779259585354
26967,0.0387755491314958,0.331514625795392
26968,0.00889750013521437,0.860612735395554
26969,0.0171416165018453,0.112862143183293
26970,0.463751180869913,0.164350331985016
26971,0.0446690411726209,0.174381806157214
26972,0.0218353488094586,0.0449381464199695
26973,0.0191519466279082,0.166630983203585
26974,0.0409387205095152,0.277093016483569
26975,0.0172039406411748,0.692103223605602
26976,0.637900008295968,0.231827766685005
26977,0.0288485475162543,0.379626229454392
26978,0.00328173398989092,0.847293319602435
26979,0.128460232511622,0.499947444231521
